amplitude,period,wave
33,80,"[0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 33, 33, 33, 33, 32, 31, 30, 29, 28, 27, 25, 23, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15, -17, -19, -21, -23, -25, -27, -28, -29, -30, -31, -32, -33, -33, -33, -33, -33, -32, -31, -30, -29, -28, -27, -25, -23, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 33, 33, 33, 33, 32, 31, 30, 29, 28, 27, 25, 23, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15, -17, -19, -21, -23, -25, -27, -28, -29, -30, -31, -32, -33, -33, -33, -33, -33, -32, -31, -30, -29, -28, -27, -25, -23, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 33, 33, 33, 33, 32, 31, 30, 29, 28, 27, 25, 23, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15, -17, -19, -21, -23, -25, -27, -28, -29, -30, -31, -32, -33, -33, -33, -33, -33, -32, -31, -30, -29, -28, -27, -25, -23, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 33, 33, 33, 33, 32, 31, 30, 29, 28, 27, 25, 23, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15, -17, -19, -21, -23, -25, -27, -28, -29, -30, -31, -32, -33, -33]"
36,80,"[0, 3, 6, 8, 11, 14, 16, 19, 21, 23, 25, 27, 29, 31, 32, 33, 34, 35, 36, 36, 36, 36, 36, 35, 34, 33, 32, 31, 29, 27, 25, 23, 21, 19, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -19, -21, -23, -25, -27, -29, -31, -32, -33, -34, -35, -36, -36, -36, -36, -36, -35, -34, -33, -32, -31, -29, -27, -25, -23, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 23, 25, 27, 29, 31, 32, 33, 34, 35, 36, 36, 36, 36, 36, 35, 34, 33, 32, 31, 29, 27, 25, 23, 21, 19, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -19, -21, -23, -25, -27, -29, -31, -32, -33, -34, -35, -36, -36, -36, -36, -36, -35, -34, -33, -32, -31, -29, -27, -25, -23, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 23, 25, 27, 29, 31, 32, 33, 34, 35, 36, 36, 36, 36, 36, 35, 34, 33, 32, 31, 29, 27, 25, 23, 21, 19, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -19, -21, -23, -25, -27, -29, -31, -32, -33, -34, -35, -36, -36, -36, -36, -36, -35, -34, -33, -32, -31, -29, -27, -25, -23, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 23, 25, 27, 29, 31, 32, 33, 34, 35, 36, 36, 36, 36, 36, 35, 34, 33, 32, 31, 29, 27, 25, 23, 21, 19, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -19, -21, -23, -25, -27, -29, -31, -32, -33, -34, -35, -36, -36]"
31,80,"[0, 2, 5, 7, 10, 12, 14, 16, 18, 20, 22, 24, 25, 26, 28, 29, 29, 30, 31, 31, 31, 31, 31, 30, 29, 29, 28, 26, 25, 24, 22, 20, 18, 16, 14, 12, 10, 7, 5, 2, 0, -2, -5, -7, -10, -12, -14, -16, -18, -20, -22, -24, -25, -26, -28, -29, -29, -30, -31, -31, -31, -31, -31, -30, -29, -29, -28, -26, -25, -24, -22, -20, -18, -16, -14, -12, -10, -7, -5, -2, 0, 2, 5, 7, 10, 12, 14, 16, 18, 20, 22, 24, 25, 26, 28, 29, 29, 30, 31, 31, 31, 31, 31, 30, 29, 29, 28, 26, 25, 24, 22, 20, 18, 16, 14, 12, 10, 7, 5, 2, 0, -2, -5, -7, -10, -12, -14, -16, -18, -20, -22, -24, -25, -26, -28, -29, -29, -30, -31, -31, -31, -31, -31, -30, -29, -29, -28, -26, -25, -24, -22, -20, -18, -16, -14, -12, -10, -7, -5, -2, 0, 2, 5, 7, 10, 12, 14, 16, 18, 20, 22, 24, 25, 26, 28, 29, 29, 30, 31, 31, 31, 31, 31, 30, 29, 29, 28, 26, 25, 24, 22, 20, 18, 16, 14, 12, 10, 7, 5, 2, 0, -2, -5, -7, -10, -12, -14, -16, -18, -20, -22, -24, -25, -26, -28, -29, -29, -30, -31, -31, -31, -31, -31, -30, -29, -29, -28, -26, -25, -24, -22, -20, -18, -16, -14, -12, -10, -7, -5, -2, 0, 2, 5, 7, 10, 12, 14, 16, 18, 20, 22, 24, 25, 26, 28, 29, 29, 30, 31, 31, 31, 31, 31, 30, 29, 29, 28, 26, 25, 24, 22, 20, 18, 16, 14, 12, 10, 7, 5, 2, 0, -2, -5, -7, -10, -12, -14, -16, -18, -20, -22, -24, -25, -26, -28, -29, -29, -30, -31, -31]"
60,80,"[0, 5, 9, 14, 19, 23, 27, 31, 35, 39, 42, 46, 49, 51, 53, 55, 57, 58, 59, 60, 60, 60, 59, 58, 57, 55, 53, 51, 49, 46, 42, 39, 35, 31, 27, 23, 19, 14, 9, 5, 0, -5, -9, -14, -19, -23, -27, -31, -35, -39, -42, -46, -49, -51, -53, -55, -57, -58, -59, -60, -60, -60, -59, -58, -57, -55, -53, -51, -49, -46, -42, -39, -35, -31, -27, -23, -19, -14, -9, -5, 0, 5, 9, 14, 19, 23, 27, 31, 35, 39, 42, 46, 49, 51, 53, 55, 57, 58, 59, 60, 60, 60, 59, 58, 57, 55, 53, 51, 49, 46, 42, 39, 35, 31, 27, 23, 19, 14, 9, 5, 0, -5, -9, -14, -19, -23, -27, -31, -35, -39, -42, -46, -49, -51, -53, -55, -57, -58, -59, -60, -60, -60, -59, -58, -57, -55, -53, -51, -49, -46, -42, -39, -35, -31, -27, -23, -19, -14, -9, -5, 0, 5, 9, 14, 19, 23, 27, 31, 35, 39, 42, 46, 49, 51, 53, 55, 57, 58, 59, 60, 60, 60, 59, 58, 57, 55, 53, 51, 49, 46, 42, 39, 35, 31, 27, 23, 19, 14, 9, 5, 0, -5, -9, -14, -19, -23, -27, -31, -35, -39, -42, -46, -49, -51, -53, -55, -57, -58, -59, -60, -60, -60, -59, -58, -57, -55, -53, -51, -49, -46, -42, -39, -35, -31, -27, -23, -19, -14, -9, -5, 0, 5, 9, 14, 19, 23, 27, 31, 35, 39, 42, 46, 49, 51, 53, 55, 57, 58, 59, 60, 60, 60, 59, 58, 57, 55, 53, 51, 49, 46, 42, 39, 35, 31, 27, 23, 19, 14, 9, 5, 0, -5, -9, -14, -19, -23, -27, -31, -35, -39, -42, -46, -49, -51, -53, -55, -57, -58, -59, -60]"
73,80,"[0, 6, 11, 17, 23, 28, 33, 38, 43, 47, 52, 56, 59, 62, 65, 67, 69, 71, 72, 73, 73, 73, 72, 71, 69, 67, 65, 62, 59, 56, 52, 47, 43, 38, 33, 28, 23, 17, 11, 6, 0, -6, -11, -17, -23, -28, -33, -38, -43, -47, -52, -56, -59, -62, -65, -67, -69, -71, -72, -73, -73, -73, -72, -71, -69, -67, -65, -62, -59, -56, -52, -47, -43, -38, -33, -28, -23, -17, -11, -6, 0, 6, 11, 17, 23, 28, 33, 38, 43, 47, 52, 56, 59, 62, 65, 67, 69, 71, 72, 73, 73, 73, 72, 71, 69, 67, 65, 62, 59, 56, 52, 47, 43, 38, 33, 28, 23, 17, 11, 6, 0, -6, -11, -17, -23, -28, -33, -38, -43, -47, -52, -56, -59, -62, -65, -67, -69, -71, -72, -73, -73, -73, -72, -71, -69, -67, -65, -62, -59, -56, -52, -47, -43, -38, -33, -28, -23, -17, -11, -6, 0, 6, 11, 17, 23, 28, 33, 38, 43, 47, 52, 56, 59, 62, 65, 67, 69, 71, 72, 73, 73, 73, 72, 71, 69, 67, 65, 62, 59, 56, 52, 47, 43, 38, 33, 28, 23, 17, 11, 6, 0, -6, -11, -17, -23, -28, -33, -38, -43, -47, -52, -56, -59, -62, -65, -67, -69, -71, -72, -73, -73, -73, -72, -71, -69, -67, -65, -62, -59, -56, -52, -47, -43, -38, -33, -28, -23, -17, -11, -6, 0, 6, 11, 17, 23, 28, 33, 38, 43, 47, 52, 56, 59, 62, 65, 67, 69, 71, 72, 73, 73, 73, 72, 71, 69, 67, 65, 62, 59, 56, 52, 47, 43, 38, 33, 28, 23, 17, 11, 6, 0, -6, -11, -17, -23, -28, -33, -38, -43, -47, -52, -56, -59, -62, -65, -67, -69, -71, -72, -73]"
77,80,"[0, 6, 12, 18, 24, 29, 35, 40, 45, 50, 54, 59, 62, 66, 69, 71, 73, 75, 76, 77, 77, 77, 76, 75, 73, 71, 69, 66, 62, 59, 54, 50, 45, 40, 35, 29, 24, 18, 12, 6, 0, -6, -12, -18, -24, -29, -35, -40, -45, -50, -54, -59, -62, -66, -69, -71, -73, -75, -76, -77, -77, -77, -76, -75, -73, -71, -69, -66, -62, -59, -54, -50, -45, -40, -35, -29, -24, -18, -12, -6, 0, 6, 12, 18, 24, 29, 35, 40, 45, 50, 54, 59, 62, 66, 69, 71, 73, 75, 76, 77, 77, 77, 76, 75, 73, 71, 69, 66, 62, 59, 54, 50, 45, 40, 35, 29, 24, 18, 12, 6, 0, -6, -12, -18, -24, -29, -35, -40, -45, -50, -54, -59, -62, -66, -69, -71, -73, -75, -76, -77, -77, -77, -76, -75, -73, -71, -69, -66, -62, -59, -54, -50, -45, -40, -35, -29, -24, -18, -12, -6, 0, 6, 12, 18, 24, 29, 35, 40, 45, 50, 54, 59, 62, 66, 69, 71, 73, 75, 76, 77, 77, 77, 76, 75, 73, 71, 69, 66, 62, 59, 54, 50, 45, 40, 35, 29, 24, 18, 12, 6, 0, -6, -12, -18, -24, -29, -35, -40, -45, -50, -54, -59, -62, -66, -69, -71, -73, -75, -76, -77, -77, -77, -76, -75, -73, -71, -69, -66, -62, -59, -54, -50, -45, -40, -35, -29, -24, -18, -12, -6, 0, 6, 12, 18, 24, 29, 35, 40, 45, 50, 54, 59, 62, 66, 69, 71, 73, 75, 76, 77, 77, 77, 76, 75, 73, 71, 69, 66, 62, 59, 54, 50, 45, 40, 35, 29, 24, 18, 12, 6, 0, -6, -12, -18, -24, -29, -35, -40, -45, -50, -54, -59, -62, -66, -69, -71, -73, -75, -76, -77]"
29,80,"[0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 22, 23, 25, 26, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 23, 22, 21, 19, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -19, -21, -22, -23, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -26, -25, -23, -22, -21, -19, -17, -15, -13, -11, -9, -7, -5, -2, 0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 22, 23, 25, 26, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 23, 22, 21, 19, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -19, -21, -22, -23, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -26, -25, -23, -22, -21, -19, -17, -15, -13, -11, -9, -7, -5, -2, 0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 22, 23, 25, 26, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 23, 22, 21, 19, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -19, -21, -22, -23, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -26, -25, -23, -22, -21, -19, -17, -15, -13, -11, -9, -7, -5, -2, 0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 22, 23, 25, 26, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 23, 22, 21, 19, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -19, -21, -22, -23, -25, -26, -27, -28, -28, -29, -29]"
25,80,"[0, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24, 24, 25, 25, 25, 25, 25, 24, 24, 23, 22, 21, 20, 19, 18, 16, 15, 13, 11, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -11, -13, -15, -16, -18, -19, -20, -21, -22, -23, -24, -24, -25, -25, -25, -25, -25, -24, -24, -23, -22, -21, -20, -19, -18, -16, -15, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24, 24, 25, 25, 25, 25, 25, 24, 24, 23, 22, 21, 20, 19, 18, 16, 15, 13, 11, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -11, -13, -15, -16, -18, -19, -20, -21, -22, -23, -24, -24, -25, -25, -25, -25, -25, -24, -24, -23, -22, -21, -20, -19, -18, -16, -15, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24, 24, 25, 25, 25, 25, 25, 24, 24, 23, 22, 21, 20, 19, 18, 16, 15, 13, 11, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -11, -13, -15, -16, -18, -19, -20, -21, -22, -23, -24, -24, -25, -25, -25, -25, -25, -24, -24, -23, -22, -21, -20, -19, -18, -16, -15, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24, 24, 25, 25, 25, 25, 25, 24, 24, 23, 22, 21, 20, 19, 18, 16, 15, 13, 11, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -11, -13, -15, -16, -18, -19, -20, -21, -22, -23, -24, -24, -25, -25]"
69,80,"[0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 49, 52, 56, 59, 61, 64, 66, 67, 68, 69, 69, 69, 68, 67, 66, 64, 61, 59, 56, 52, 49, 45, 41, 36, 31, 26, 21, 16, 11, 5, 0, -5, -11, -16, -21, -26, -31, -36, -41, -45, -49, -52, -56, -59, -61, -64, -66, -67, -68, -69, -69, -69, -68, -67, -66, -64, -61, -59, -56, -52, -49, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 49, 52, 56, 59, 61, 64, 66, 67, 68, 69, 69, 69, 68, 67, 66, 64, 61, 59, 56, 52, 49, 45, 41, 36, 31, 26, 21, 16, 11, 5, 0, -5, -11, -16, -21, -26, -31, -36, -41, -45, -49, -52, -56, -59, -61, -64, -66, -67, -68, -69, -69, -69, -68, -67, -66, -64, -61, -59, -56, -52, -49, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 49, 52, 56, 59, 61, 64, 66, 67, 68, 69, 69, 69, 68, 67, 66, 64, 61, 59, 56, 52, 49, 45, 41, 36, 31, 26, 21, 16, 11, 5, 0, -5, -11, -16, -21, -26, -31, -36, -41, -45, -49, -52, -56, -59, -61, -64, -66, -67, -68, -69, -69, -69, -68, -67, -66, -64, -61, -59, -56, -52, -49, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 49, 52, 56, 59, 61, 64, 66, 67, 68, 69, 69, 69, 68, 67, 66, 64, 61, 59, 56, 52, 49, 45, 41, 36, 31, 26, 21, 16, 11, 5, 0, -5, -11, -16, -21, -26, -31, -36, -41, -45, -49, -52, -56, -59, -61, -64, -66, -67, -68, -69]"
61,80,"[0, 5, 10, 14, 19, 23, 28, 32, 36, 40, 43, 46, 49, 52, 54, 56, 58, 59, 60, 61, 61, 61, 60, 59, 58, 56, 54, 52, 49, 46, 43, 40, 36, 32, 28, 23, 19, 14, 10, 5, 0, -5, -10, -14, -19, -23, -28, -32, -36, -40, -43, -46, -49, -52, -54, -56, -58, -59, -60, -61, -61, -61, -60, -59, -58, -56, -54, -52, -49, -46, -43, -40, -36, -32, -28, -23, -19, -14, -10, -5, 0, 5, 10, 14, 19, 23, 28, 32, 36, 40, 43, 46, 49, 52, 54, 56, 58, 59, 60, 61, 61, 61, 60, 59, 58, 56, 54, 52, 49, 46, 43, 40, 36, 32, 28, 23, 19, 14, 10, 5, 0, -5, -10, -14, -19, -23, -28, -32, -36, -40, -43, -46, -49, -52, -54, -56, -58, -59, -60, -61, -61, -61, -60, -59, -58, -56, -54, -52, -49, -46, -43, -40, -36, -32, -28, -23, -19, -14, -10, -5, 0, 5, 10, 14, 19, 23, 28, 32, 36, 40, 43, 46, 49, 52, 54, 56, 58, 59, 60, 61, 61, 61, 60, 59, 58, 56, 54, 52, 49, 46, 43, 40, 36, 32, 28, 23, 19, 14, 10, 5, 0, -5, -10, -14, -19, -23, -28, -32, -36, -40, -43, -46, -49, -52, -54, -56, -58, -59, -60, -61, -61, -61, -60, -59, -58, -56, -54, -52, -49, -46, -43, -40, -36, -32, -28, -23, -19, -14, -10, -5, 0, 5, 10, 14, 19, 23, 28, 32, 36, 40, 43, 46, 49, 52, 54, 56, 58, 59, 60, 61, 61, 61, 60, 59, 58, 56, 54, 52, 49, 46, 43, 40, 36, 32, 28, 23, 19, 14, 10, 5, 0, -5, -10, -14, -19, -23, -28, -32, -36, -40, -43, -46, -49, -52, -54, -56, -58, -59, -60, -61]"
26,80,"[0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -24, -25, -25, -26, -26]"
74,80,"[0, 6, 12, 17, 23, 28, 34, 39, 43, 48, 52, 56, 60, 63, 66, 68, 70, 72, 73, 74, 74, 74, 73, 72, 70, 68, 66, 63, 60, 56, 52, 48, 43, 39, 34, 28, 23, 17, 12, 6, 0, -6, -12, -17, -23, -28, -34, -39, -43, -48, -52, -56, -60, -63, -66, -68, -70, -72, -73, -74, -74, -74, -73, -72, -70, -68, -66, -63, -60, -56, -52, -48, -43, -39, -34, -28, -23, -17, -12, -6, 0, 6, 12, 17, 23, 28, 34, 39, 43, 48, 52, 56, 60, 63, 66, 68, 70, 72, 73, 74, 74, 74, 73, 72, 70, 68, 66, 63, 60, 56, 52, 48, 43, 39, 34, 28, 23, 17, 12, 6, 0, -6, -12, -17, -23, -28, -34, -39, -43, -48, -52, -56, -60, -63, -66, -68, -70, -72, -73, -74, -74, -74, -73, -72, -70, -68, -66, -63, -60, -56, -52, -48, -43, -39, -34, -28, -23, -17, -12, -6, 0, 6, 12, 17, 23, 28, 34, 39, 43, 48, 52, 56, 60, 63, 66, 68, 70, 72, 73, 74, 74, 74, 73, 72, 70, 68, 66, 63, 60, 56, 52, 48, 43, 39, 34, 28, 23, 17, 12, 6, 0, -6, -12, -17, -23, -28, -34, -39, -43, -48, -52, -56, -60, -63, -66, -68, -70, -72, -73, -74, -74, -74, -73, -72, -70, -68, -66, -63, -60, -56, -52, -48, -43, -39, -34, -28, -23, -17, -12, -6, 0, 6, 12, 17, 23, 28, 34, 39, 43, 48, 52, 56, 60, 63, 66, 68, 70, 72, 73, 74, 74, 74, 73, 72, 70, 68, 66, 63, 60, 56, 52, 48, 43, 39, 34, 28, 23, 17, 12, 6, 0, -6, -12, -17, -23, -28, -34, -39, -43, -48, -52, -56, -60, -63, -66, -68, -70, -72, -73, -74]"
40,80,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 28, 30, 32, 34, 36, 37, 38, 39, 40, 40, 40, 40, 40, 39, 38, 37, 36, 34, 32, 30, 28, 26, 24, 21, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -21, -24, -26, -28, -30, -32, -34, -36, -37, -38, -39, -40, -40, -40, -40, -40, -39, -38, -37, -36, -34, -32, -30, -28, -26, -24, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 28, 30, 32, 34, 36, 37, 38, 39, 40, 40, 40, 40, 40, 39, 38, 37, 36, 34, 32, 30, 28, 26, 24, 21, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -21, -24, -26, -28, -30, -32, -34, -36, -37, -38, -39, -40, -40, -40, -40, -40, -39, -38, -37, -36, -34, -32, -30, -28, -26, -24, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 28, 30, 32, 34, 36, 37, 38, 39, 40, 40, 40, 40, 40, 39, 38, 37, 36, 34, 32, 30, 28, 26, 24, 21, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -21, -24, -26, -28, -30, -32, -34, -36, -37, -38, -39, -40, -40, -40, -40, -40, -39, -38, -37, -36, -34, -32, -30, -28, -26, -24, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 28, 30, 32, 34, 36, 37, 38, 39, 40, 40, 40, 40, 40, 39, 38, 37, 36, 34, 32, 30, 28, 26, 24, 21, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -21, -24, -26, -28, -30, -32, -34, -36, -37, -38, -39, -40, -40]"
52,80,"[0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 37, 40, 42, 44, 46, 48, 49, 51, 51, 52, 52, 52, 51, 51, 49, 48, 46, 44, 42, 40, 37, 34, 31, 27, 24, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -24, -27, -31, -34, -37, -40, -42, -44, -46, -48, -49, -51, -51, -52, -52, -52, -51, -51, -49, -48, -46, -44, -42, -40, -37, -34, -31, -27, -24, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 37, 40, 42, 44, 46, 48, 49, 51, 51, 52, 52, 52, 51, 51, 49, 48, 46, 44, 42, 40, 37, 34, 31, 27, 24, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -24, -27, -31, -34, -37, -40, -42, -44, -46, -48, -49, -51, -51, -52, -52, -52, -51, -51, -49, -48, -46, -44, -42, -40, -37, -34, -31, -27, -24, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 37, 40, 42, 44, 46, 48, 49, 51, 51, 52, 52, 52, 51, 51, 49, 48, 46, 44, 42, 40, 37, 34, 31, 27, 24, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -24, -27, -31, -34, -37, -40, -42, -44, -46, -48, -49, -51, -51, -52, -52, -52, -51, -51, -49, -48, -46, -44, -42, -40, -37, -34, -31, -27, -24, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 37, 40, 42, 44, 46, 48, 49, 51, 51, 52, 52, 52, 51, 51, 49, 48, 46, 44, 42, 40, 37, 34, 31, 27, 24, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -24, -27, -31, -34, -37, -40, -42, -44, -46, -48, -49, -51, -51, -52]"
79,80,"[0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 64, 67, 70, 73, 75, 77, 78, 79, 79, 79, 78, 77, 75, 73, 70, 67, 64, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -64, -67, -70, -73, -75, -77, -78, -79, -79, -79, -78, -77, -75, -73, -70, -67, -64, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 64, 67, 70, 73, 75, 77, 78, 79, 79, 79, 78, 77, 75, 73, 70, 67, 64, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -64, -67, -70, -73, -75, -77, -78, -79, -79, -79, -78, -77, -75, -73, -70, -67, -64, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 64, 67, 70, 73, 75, 77, 78, 79, 79, 79, 78, 77, 75, 73, 70, 67, 64, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -64, -67, -70, -73, -75, -77, -78, -79, -79, -79, -78, -77, -75, -73, -70, -67, -64, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 64, 67, 70, 73, 75, 77, 78, 79, 79, 79, 78, 77, 75, 73, 70, 67, 64, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -64, -67, -70, -73, -75, -77, -78, -79]"
